Count,Pixels,Quality,Faces,Eyes,People,Objects,Open_Eyes,Emotions,Dominent_Emotion,Emotion_Score,Face_Area_Ratio,Mid_Diag_Ratio,Eye_Area_Ratio
216,"[[[235 216 233]
  [235 216 233]
  [235 216 233]
  ...
  [245 226 243]
  [245 226 243]
  [245 226 243]]

 [[235 216 233]
  [235 216 233]
  [235 216 233]
  ...
  [245 226 243]
  [245 226 243]
  [245 226 243]]

 [[235 216 233]
  [235 216 233]
  [235 216 233]
  ...
  [245 226 243]
  [245 226 243]
  [245 226 243]]

 ...

 [[139  34  23]
  [138  33  22]
  [134  32  20]
  ...
  [114  16   8]
  [108  17  10]
  [107  17  10]]

 [[139  34  23]
  [138  33  22]
  [134  32  20]
  ...
  [113  15   7]
  [107  16   9]
  [106  16   9]]

 [[139  34  23]
  [138  33  22]
  [134  32  20]
  ...
  [113  15   7]
  [106  15   8]
  [105  15   8]]]",63.74043189570543,1,5,1,0,1,"[{'box': [706, 443, 869, 1161], 'emotions': {'angry': 0.47, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.0, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.29}}]",angry,0.47,0.1629155585106383,0.16333700453288397,0.8847171845897461
217,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  2   3  17]
  [  2   3  17]
  [  2   3  17]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  2   3  17]
  [  2   3  17]
  [  2   3  17]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  2   3  17]
  [  2   3  17]
  [  2   3  17]]

 ...

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [189 193 198]
  [190 195 198]
  [191 196 199]]

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [188 192 197]
  [189 194 197]
  [190 195 198]]

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [187 191 196]
  [189 194 197]
  [190 195 198]]]",68.91613762506253,3,2,8,1,1,"[{'box': [324, 1241, 841, 1165], 'emotions': {'angry': 0.1, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.13, 'sad': 0.14, 'surprise': 0.0, 'neutral': 0.62}}, {'box': [4399, 1128, 1060, 1382], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [1371, 1405, 750, 1041], 'emotions': {'angry': 0.07, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.91, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [3520, 636, 772, 950], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [2518, 1421, 639, 850], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.96, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.02}}, {'box': [3422, 1766, 442, 603], 'emotions': {'angry': 0.04, 'disgust': 0.0, 'fear': 0.78, 'happy': 0.01, 'sad': 0.09, 'surprise': 0.02, 'neutral': 0.06}}, {'box': [4877, 3145, 89, 101], 'emotions': {'angry': 0.16, 'disgust': 0.11, 'fear': 0.04, 'happy': 0.13, 'sad': 0.17, 'surprise': 0.15, 'neutral': 0.24}}, {'box': [3171, 1393, 338, 427], 'emotions': {'angry': 0.24, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.24, 'sad': 0.37, 'surprise': 0.01, 'neutral': 0.04}}, {'box': [2619, 3018, 42, 56], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.72, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.11}}]",neutral,0.62,0.06644648531667763,0.2956872841052053,0.8751300728407908
218,"[[[18 16 38]
  [18 16 38]
  [18 16 38]
  ...
  [ 8 11 19]
  [ 8 11 19]
  [ 8 11 19]]

 [[18 16 38]
  [18 16 38]
  [18 16 38]
  ...
  [ 8 11 19]
  [ 8 11 19]
  [ 8 11 19]]

 [[18 16 38]
  [18 16 38]
  [18 16 38]
  ...
  [ 8 11 19]
  [ 8 11 19]
  [ 8 11 19]]

 ...

 [[14 17 25]
  [13 16 24]
  [13 16 24]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]

 [[10 13 21]
  [10 13 21]
  [10 13 21]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]

 [[ 7 10 18]
  [ 7 10 18]
  [ 9 12 20]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]]",92.58830237000674,1,2,1,1,1,"[{'box': [1121, 843, 656, 884], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.043159706209122926,0.16434945798085812,0.8573388203017832
219,"[[[ 24 112  98]
  [ 24 112  98]
  [ 24 112  98]
  ...
  [  0  65 110]
  [  0  65 110]
  [  0  65 110]]

 [[ 23 111  97]
  [ 23 111  97]
  [ 23 111  97]
  ...
  [  0  65 110]
  [  0  65 110]
  [  0  65 110]]

 [[ 22 110  96]
  [ 22 110  96]
  [ 22 110  96]
  ...
  [  0  66 111]
  [  0  66 111]
  [  0  66 111]]

 ...

 [[152 197 231]
  [152 197 231]
  [152 197 231]
  ...
  [ 74 103 140]
  [ 75 104 141]
  [ 76 105 142]]

 [[152 197 231]
  [152 197 231]
  [152 197 231]
  ...
  [ 75 104 141]
  [ 76 105 142]
  [ 77 106 143]]

 [[152 197 231]
  [152 197 231]
  [152 197 231]
  ...
  [ 76 105 142]
  [ 77 106 143]
  [ 77 106 143]]]",45.14428061110945,1,2,2,0,1,"[{'box': [488, 532, 799, 1092], 'emotions': {'angry': 0.22, 'disgust': 0.01, 'fear': 0.05, 'happy': 0.02, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.23}}, {'box': [1891, 621, 953, 1166], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",sad,0.47,0.12709830327289096,0.20028018869426523,0.7346938775510204
220,"[[[243 249 255]
  [241 249 255]
  [241 249 255]
  ...
  [ 39  46  66]
  [ 31  37  60]
  [ 25  31  54]]

 [[243 249 255]
  [243 249 255]
  [241 249 255]
  ...
  [ 47  54  74]
  [ 46  52  75]
  [ 45  51  74]]

 [[245 248 255]
  [243 249 255]
  [243 249 255]
  ...
  [ 47  54  74]
  [ 52  58  81]
  [ 55  61  84]]

 ...

 [[ 73  87 106]
  [ 75  89 108]
  [ 78  92 111]
  ...
  [ 88  66  25]
  [ 83  61  19]
  [ 77  55  13]]

 [[ 77  91 110]
  [ 79  93 112]
  [ 82  96 115]
  ...
  [ 91  69  28]
  [ 89  67  25]
  [ 84  62  20]]

 [[ 79  93 112]
  [ 82  96 115]
  [ 85  99 118]
  ...
  [ 84  62  21]
  [ 84  62  20]
  [ 81  59  17]]]",63.153365123606335,1,3,1,0,1,"[{'box': [841, 929, 825, 1086], 'emotions': {'angry': 0.07, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.0, 'sad': 0.84, 'surprise': 0.0, 'neutral': 0.06}}]",sad,0.84,0.09672914304610733,0.10761506758571944,0.7026384083044983
222,"[[[39 61 79]
  [39 61 79]
  [39 61 79]
  ...
  [69 83 81]
  [69 83 81]
  [69 83 81]]

 [[38 60 78]
  [38 60 78]
  [38 60 78]
  ...
  [69 83 81]
  [69 83 81]
  [69 83 81]]

 [[37 59 77]
  [37 59 77]
  [37 59 77]
  ...
  [69 83 81]
  [69 83 81]
  [69 83 81]]

 ...

 [[ 5 13  6]
  [ 5 13  6]
  [ 5 13  6]
  ...
  [12 18 17]
  [12 18 17]
  [12 18 17]]

 [[ 5 13  6]
  [ 5 13  6]
  [ 5 13  6]
  ...
  [12 18 17]
  [12 18 17]
  [12 18 17]]

 [[ 5 13  6]
  [ 5 13  6]
  [ 5 13  6]
  ...
  [12 18 17]
  [12 18 17]
  [12 18 17]]]",77.41237227572489,1,2,3,0,1,"[{'box': [905, 372, 586, 749], 'emotions': {'angry': 0.09, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.0, 'sad': 0.22, 'surprise': 0.26, 'neutral': 0.3}}]",neutral,0.3,0.13915651041666666,0.021078208305845527,0.961418451678192
225,"[[[192 189 198]
  [192 189 198]
  [192 189 198]
  ...
  [182 179 188]
  [182 179 188]
  [182 179 188]]

 [[192 189 198]
  [192 189 198]
  [192 189 198]
  ...
  [182 179 188]
  [182 179 188]
  [182 179 188]]

 [[192 189 198]
  [192 189 198]
  [192 189 198]
  ...
  [182 179 188]
  [182 179 188]
  [182 179 188]]

 ...

 [[147 150 158]
  [147 150 158]
  [147 150 158]
  ...
  [140 143 151]
  [140 143 151]
  [140 143 151]]

 [[147 150 158]
  [147 150 158]
  [147 150 158]
  ...
  [140 143 151]
  [140 143 151]
  [140 143 151]]

 [[147 150 158]
  [147 150 158]
  [147 150 158]
  ...
  [140 143 151]
  [140 143 151]
  [140 143 151]]]",90.08795119648263,1,3,1,0,1,"[{'box': [2011, 720, 1514, 1880], 'emotions': {'angry': 0.06, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.39, 'sad': 0.17, 'surprise': 0.0, 'neutral': 0.37}}]",happy,0.39,0.11879887333622685,0.04029143237177656,0.9104340277777778
227,"[[[ 39  25  27]
  [ 39  25  27]
  [ 39  25  27]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[ 37  23  25]
  [ 37  23  25]
  [ 37  23  25]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[ 34  20  22]
  [ 34  20  22]
  [ 34  20  22]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 ...

 [[119  89  94]
  [111  81  86]
  [103  73  78]
  ...
  [ 36  50  69]
  [ 36  50  69]
  [ 36  50  69]]

 [[119  89  94]
  [111  81  86]
  [103  73  78]
  ...
  [ 36  50  69]
  [ 36  50  69]
  [ 36  50  69]]

 [[119  89  94]
  [111  81  86]
  [103  73  78]
  ...
  [ 36  50  69]
  [ 36  50  69]
  [ 36  50  69]]]",63.492854393719284,1,2,1,0,1,"[{'box': [1507, 445, 902, 1244], 'emotions': {'angry': 0.02, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.0, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.86}}]",neutral,0.86,0.13903356481481483,0.07775692378609059,0.9917864824129113
229,"[[[18 27 40]
  [18 27 40]
  [18 27 40]
  ...
  [68 65 51]
  [68 65 51]
  [68 65 51]]

 [[18 27 40]
  [18 27 40]
  [18 27 40]
  ...
  [68 65 51]
  [68 65 51]
  [68 65 51]]

 [[18 27 40]
  [18 27 40]
  [18 27 40]
  ...
  [68 65 51]
  [68 65 51]
  [68 65 51]]

 ...

 [[74 76 70]
  [76 78 72]
  [78 80 74]
  ...
  [25 27 38]
  [26 28 39]
  [26 28 39]]

 [[73 75 69]
  [75 77 71]
  [78 80 74]
  ...
  [29 31 41]
  [30 32 42]
  [31 33 43]]

 [[73 75 69]
  [75 77 71]
  [78 80 74]
  ...
  [32 34 44]
  [33 35 45]
  [34 36 46]]]",58.50619408059319,2,4,3,1,1,"[{'box': [1417, 1054, 840, 975], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [2393, 1018, 881, 1211], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [192, 771, 924, 1087], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}]",happy,1.0,0.10815329218106996,0.2072224259041846,0.9641284985974898
230,"[[[ 35  47  53]
  [ 35  47  53]
  [ 35  47  53]
  ...
  [ 65 106 128]
  [ 65 106 128]
  [ 65 106 128]]

 [[ 35  47  53]
  [ 35  47  53]
  [ 35  47  53]
  ...
  [ 65 106 128]
  [ 65 106 128]
  [ 65 106 128]]

 [[ 34  46  52]
  [ 34  46  52]
  [ 34  46  52]
  ...
  [ 65 106 128]
  [ 65 106 128]
  [ 65 106 128]]

 ...

 [[ 11  43  66]
  [ 11  43  66]
  [ 11  43  66]
  ...
  [ 31 104 118]
  [ 33 108 122]
  [ 35 110 124]]

 [[  8  39  62]
  [  8  39  62]
  [  8  39  62]
  ...
  [ 34 108 120]
  [ 35 111 123]
  [ 37 113 125]]

 [[  6  37  60]
  [  6  37  60]
  [  6  37  60]
  ...
  [ 35 109 121]
  [ 36 112 124]
  [ 38 114 126]]]",55.26853350923213,1,4,1,0,1,"[{'box': [2857, 731, 1064, 1330], 'emotions': {'angry': 0.2, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.0, 'sad': 0.53, 'surprise': 0.01, 'neutral': 0.23}}]",sad,0.53,0.09130664017846936,0.14289975410975825,0.9000657462195923
231,"[[[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [ 82  99  90]
  [ 81  98  89]
  [ 80  97  88]]

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [ 81  98  89]
  [ 80  97  88]
  [ 79  96  87]]

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [ 79  96  87]
  [ 78  95  86]
  [ 77  94  85]]

 ...

 [[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [100 116 128]
  [100 116 128]
  [100 116 128]]

 [[ 13  13  13]
  [ 13  13  13]
  [ 13  13  13]
  ...
  [100 116 128]
  [100 116 128]
  [100 116 128]]

 [[ 13  13  13]
  [ 13  13  13]
  [ 13  13  13]
  ...
  [100 116 128]
  [100 116 128]
  [100 116 128]]]",72.54012487776762,1,1,3,0,1,"[{'box': [1533, 576, 791, 1077], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [484, 0, 703, 1235], 'emotions': {'angry': 0.2, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.08, 'sad': 0.22, 'surprise': 0.04, 'neutral': 0.36}}, {'box': [2908, 221, 579, 935], 'emotions': {'angry': 0.14, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.09, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.19}}]",happy,0.99,0.10446532894644077,0.053339065856532496,0.26995605425463204
234,"[[[20 17 26]
  [20 17 26]
  [20 17 26]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 [[20 17 26]
  [20 17 26]
  [20 17 26]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 [[20 17 26]
  [20 17 26]
  [20 17 26]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 ...

 [[ 0  5  0]
  [ 0  6  1]
  [ 0  7  4]
  ...
  [ 3  0  9]
  [ 3  0  9]
  [ 3  0  9]]

 [[ 0  5  0]
  [ 0  6  1]
  [ 0  7  4]
  ...
  [ 3  0  9]
  [ 3  0  9]
  [ 3  0  9]]

 [[ 0  5  0]
  [ 0  6  1]
  [ 0  7  4]
  ...
  [ 3  0  9]
  [ 3  0  9]
  [ 3  0  9]]]",76.24486592088451,1,3,4,0,1,"[{'box': [740, 700, 758, 963], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.96, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.02}}, {'box': [764, 2272, 30, 41], 'emotions': {'angry': 0.15, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.18, 'sad': 0.08, 'surprise': 0.02, 'neutral': 0.53}}, {'box': [2721, 1501, 140, 170], 'emotions': {'angry': 0.51, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.07, 'sad': 0.28, 'surprise': 0.09, 'neutral': 0.03}}]",happy,0.96,0.11597188313802083,0.11069270723054785,0.8069520252800919
236,"[[[113  99 101]
  [112  98 100]
  [111  97  99]
  ...
  [ 30  24  19]
  [ 30  24  19]
  [ 30  24  19]]

 [[113  99 101]
  [112  98 100]
  [111  97  99]
  ...
  [ 30  24  19]
  [ 30  24  19]
  [ 30  24  19]]

 [[113  99 101]
  [112  98 100]
  [111  97  99]
  ...
  [ 30  24  19]
  [ 30  24  19]
  [ 30  24  19]]

 ...

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [116 140 192]
  [114 138 190]
  [112 136 188]]

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [115 139 191]
  [113 137 189]
  [111 135 187]]

 [[ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [115 139 191]
  [112 136 188]
  [110 134 186]]]",78.07711639803367,1,3,1,0,1,"[{'box': [1629, 985, 956, 1165], 'emotions': {'angry': 0.02, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.93}}]",neutral,0.93,0.05646771800496548,0.06619160878513168,0.9132313713613438
237,"[[[  0   0   6]
  [  0   0   6]
  [  0   0   6]
  ...
  [126 162 198]
  [126 162 198]
  [126 162 198]]

 [[  4   1  10]
  [  4   1  10]
  [  4   1  10]
  ...
  [126 162 198]
  [126 162 198]
  [126 162 198]]

 [[  7   4  13]
  [  7   4  13]
  [  7   4  13]
  ...
  [126 162 198]
  [126 162 198]
  [126 162 198]]

 ...

 [[ 29  55 101]
  [ 29  55 101]
  [ 29  55 101]
  ...
  [  5   2  11]
  [  5   2  11]
  [  5   2  11]]

 [[ 30  56 102]
  [ 30  56 102]
  [ 30  56 102]
  ...
  [  4   1  10]
  [  4   1  10]
  [  4   1  10]]

 [[ 30  56 102]
  [ 30  56 102]
  [ 30  56 102]
  ...
  [  3   0   9]
  [  3   0   9]
  [  3   0   9]]]",58.05304674254123,2,2,6,1,1,"[{'box': [885, 296, 727, 924], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.96}}, {'box': [1834, 869, 711, 923], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [3122, 804, 222, 270], 'emotions': {'angry': 0.21, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.25, 'sad': 0.34, 'surprise': 0.08, 'neutral': 0.03}}, {'box': [3176, 1037, 259, 284], 'emotions': {'angry': 0.24, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.16, 'sad': 0.39, 'surprise': 0.05, 'neutral': 0.09}}]",neutral,0.96,0.09271122685185185,0.15386101023353987,0.5023093599773777
238,"[[[ 32  57  67]
  [ 32  57  67]
  [ 32  57  67]
  ...
  [  7   7   7]
  [  7   7   7]
  [  7   7   7]]

 [[ 32  57  67]
  [ 32  57  67]
  [ 32  57  67]
  ...
  [  7   7   7]
  [  7   7   7]
  [  7   7   7]]

 [[ 32  57  67]
  [ 32  57  67]
  [ 32  57  67]
  ...
  [  7   7   7]
  [  7   7   7]
  [  7   7   7]]

 ...

 [[ 20  61  40]
  [ 20  61  40]
  [ 19  60  39]
  ...
  [169 166 152]
  [169 166 152]
  [169 166 152]]

 [[ 20  61  40]
  [ 20  61  40]
  [ 19  60  39]
  ...
  [169 166 152]
  [169 166 152]
  [169 166 152]]

 [[ 20  61  40]
  [ 20  61  40]
  [ 19  60  39]
  ...
  [169 166 152]
  [169 166 152]
  [169 166 152]]]",68.59634505663925,3,2,8,0,1,"[{'box': [3381, 755, 1278, 1645], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.95, 'sad': 0.0, 'surprise': 0.02, 'neutral': 0.03}}, {'box': [2546, 706, 505, 593], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.22, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.77}}, {'box': [1642, 696, 493, 597], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,0.95,0.069660375,0.138902739907628,0.9228098456196913
240,"[[[108  96 232]
  [108  96 232]
  [108  96 232]
  ...
  [138 132 214]
  [144 139 218]
  [149 143 220]]

 [[108  96 232]
  [108  96 232]
  [108  96 232]
  ...
  [136 129 214]
  [141 135 217]
  [146 140 219]]

 [[108  96 232]
  [108  96 232]
  [108  96 232]
  ...
  [132 123 214]
  [137 128 218]
  [141 132 218]]

 ...

 [[  3   0 134]
  [  3   0 134]
  [  3   0 134]
  ...
  [  2   0  91]
  [  2   0  91]
  [  2   0  91]]

 [[  3   0 134]
  [  3   0 134]
  [  3   0 134]
  ...
  [  2   0  91]
  [  2   0  91]
  [  2   0  91]]

 [[  3   0 134]
  [  3   0 134]
  [  3   0 134]
  ...
  [  2   0  91]
  [  2   0  91]
  [  2   0  91]]]",76.6825545755988,2,2,1,1,1,"[{'box': [1130, 335, 726, 1009], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.05320421850151902,0.26372360088634267,0.9121323065269537
242,"[[[133 147 145]
  [133 147 145]
  [133 147 145]
  ...
  [ 15  50  30]
  [ 15  50  30]
  [ 15  50  30]]

 [[133 147 145]
  [133 147 145]
  [133 147 145]
  ...
  [ 15  50  30]
  [ 15  50  30]
  [ 15  50  30]]

 [[133 147 145]
  [133 147 145]
  [133 147 145]
  ...
  [ 15  50  30]
  [ 15  50  30]
  [ 15  50  30]]

 ...

 [[ 63  81  64]
  [ 63  81  64]
  [ 63  81  64]
  ...
  [138 130 131]
  [138 130 131]
  [138 130 131]]

 [[ 65  81  64]
  [ 65  81  64]
  [ 65  81  64]
  ...
  [138 130 131]
  [138 130 131]
  [138 130 131]]

 [[ 65  81  64]
  [ 65  81  64]
  [ 65  81  64]
  ...
  [138 130 131]
  [138 130 131]
  [138 130 131]]]",68.35334598180074,1,3,1,0,1,"[{'box': [1871, 716, 1432, 1794], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.1831125330041956,0.056700459296361985,0.7989269928364578
243,"[[[224 233 246]
  [224 233 246]
  [224 233 246]
  ...
  [144 223 196]
  [144 223 196]
  [144 223 196]]

 [[224 233 246]
  [224 233 246]
  [224 233 246]
  ...
  [144 223 196]
  [144 223 196]
  [144 223 196]]

 [[224 233 246]
  [224 233 246]
  [224 233 246]
  ...
  [144 223 196]
  [144 223 196]
  [144 223 196]]

 ...

 [[164 176 224]
  [164 176 224]
  [164 176 224]
  ...
  [204 188 171]
  [204 188 171]
  [204 188 171]]

 [[164 176 224]
  [164 176 224]
  [164 176 224]
  ...
  [204 188 171]
  [204 188 171]
  [204 188 171]]

 [[164 176 224]
  [164 176 224]
  [164 176 224]
  ...
  [204 188 171]
  [204 188 171]
  [204 188 171]]]",50.48460473720499,1,5,1,1,1,"[{'box': [722, 669, 594, 795], 'emotions': {'angry': 0.13, 'disgust': 0.01, 'fear': 0.11, 'happy': 0.04, 'sad': 0.09, 'surprise': 0.46, 'neutral': 0.15}}]",surprise,0.46,0.12398877040587852,0.12659779477913824,0.9417602950811715
244,"[[[117 142 152]
  [117 142 152]
  [117 142 152]
  ...
  [214 186 185]
  [214 186 185]
  [214 186 185]]

 [[117 142 152]
  [117 142 152]
  [117 142 152]
  ...
  [214 186 185]
  [214 186 185]
  [214 186 185]]

 [[117 142 152]
  [117 142 152]
  [117 142 152]
  ...
  [214 186 185]
  [214 186 185]
  [214 186 185]]

 ...

 [[ 77  74  83]
  [ 77  74  83]
  [ 77  74  83]
  ...
  [ 55  58  66]
  [ 54  57  65]
  [ 53  56  64]]

 [[ 77  74  83]
  [ 77  74  83]
  [ 77  74  83]
  ...
  [ 55  58  66]
  [ 54  57  65]
  [ 53  56  64]]

 [[ 77  74  83]
  [ 77  74  83]
  [ 77  74  83]
  ...
  [ 55  58  66]
  [ 54  57  65]
  [ 53  56  64]]]",64.52618326615217,1,3,4,0,1,"[{'box': [1140, 1639, 656, 869], 'emotions': {'angry': 0.07, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.19, 'sad': 0.02, 'surprise': 0.23, 'neutral': 0.37}}, {'box': [2123, 3775, 279, 316], 'emotions': {'angry': 0.22, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.04, 'sad': 0.49, 'surprise': 0.0, 'neutral': 0.08}}]",neutral,0.37,0.02506745836072759,0.12191205203606245,0.9510279352503245
245,"[[[54 41 57]
  [54 41 57]
  [54 41 57]
  ...
  [ 9 34 44]
  [ 9 34 44]
  [ 9 34 44]]

 [[54 41 57]
  [54 41 57]
  [54 41 57]
  ...
  [ 9 34 44]
  [ 9 34 44]
  [ 9 34 44]]

 [[54 41 57]
  [54 41 57]
  [54 41 57]
  ...
  [ 9 34 44]
  [ 9 34 44]
  [ 9 34 44]]

 ...

 [[ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]
  ...
  [64 79 98]
  [62 79 98]
  [58 75 94]]

 [[ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]
  ...
  [55 69 91]
  [57 74 95]
  [61 78 99]]

 [[ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]
  ...
  [46 60 82]
  [52 69 90]
  [61 78 99]]]",42.57356760262846,1,3,2,2,1,"[{'box': [858, 613, 777, 896], 'emotions': {'angry': 0.37, 'disgust': 0.01, 'fear': 0.07, 'happy': 0.05, 'sad': 0.15, 'surprise': 0.03, 'neutral': 0.32}}]",angry,0.37,0.13596268875624937,0.0408596067033034,0.5486968449931413
246,"[[[210 228 205]
  [210 228 205]
  [209 227 204]
  ...
  [202 194 154]
  [207 199 159]
  [209 201 161]]

 [[209 227 204]
  [209 227 204]
  [208 226 203]
  ...
  [204 196 156]
  [209 201 161]
  [212 204 164]]

 [[209 225 202]
  [209 225 202]
  [208 224 201]
  ...
  [203 195 155]
  [209 201 161]
  [212 204 164]]

 ...

 [[214 241 232]
  [216 243 234]
  [220 245 235]
  ...
  [169 198 235]
  [169 198 235]
  [169 198 235]]

 [[220 247 238]
  [220 247 238]
  [223 248 238]
  ...
  [169 198 235]
  [169 198 235]
  [169 198 235]]

 [[222 249 240]
  [222 249 240]
  [224 249 239]
  ...
  [169 198 235]
  [169 198 235]
  [169 198 235]]]",36.87879312720801,1,2,1,0,1,"[{'box': [500, 809, 568, 651], 'emotions': {'angry': 0.04, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.91, 'sad': 0.02, 'surprise': 0.01, 'neutral': 0.02}}]",happy,0.91,0.10070856800166875,0.006030719819927808,0.9558066227645828
